,id_cryptopunk,bids,for_sale,attribute
11591,4473,0,0,Pipe
11592,4473,0,0,Knitted Cap
11593,4474,0,0,Cap
11594,4474,0,0,Chinstrap
11595,4475,0,0,Do-rag
11596,4475,0,0,Cigarette
11597,4476,0,0,Earring
11598,4476,0,0,Chinstrap
11599,4476,0,0,Knitted Cap
11600,4477,0,0,Peak Spike
11601,4477,0,0,Eye Patch
11602,4478,0,1,Muttonchops
11603,4478,0,1,Mohawk Thin
11604,4478,0,1,Gold Chain
11605,4479,0,0,Mustache
11606,4479,0,0,Mohawk
11607,4479,0,0,Eye Patch
11608,4480,0,0,Eye Patch
11609,4480,0,0,Cap Forward
11610,4481,0,0,Horned Rim Glasses
11611,4481,0,0,Wild Hair
11612,4481,0,0,Shadow Beard
11613,4482,0,0,Mohawk Thin
11614,4482,0,0,Eye Patch
11615,4482,0,0,Shadow Beard
11616,4483,0,0,Shadow Beard
11617,4483,0,0,Fedora
11618,4483,0,0,Horned Rim Glasses
11619,4483,0,0,Earring
11620,4484,0,0,Regular Shades
11621,4484,0,0,Headband
11622,4484,0,0,Shadow Beard
11623,4485,0,1,Horned Rim Glasses
11624,4485,0,1,Black Lipstick
11625,4485,0,1,Pink With Hat
11626,4486,0,0,Stringy Hair
11627,4486,0,0,Hot Lipstick
11628,4486,0,0,Earring
11629,4487,0,0,Cigarette
11630,4487,0,0,Fedora
11631,4488,0,0,Frown
11632,4488,0,0,Mohawk
11633,4488,0,0,Shadow Beard
11634,4489,0,0,Mohawk Dark
11635,4489,0,0,Earring
11636,4490,0,0,Small Shades
11637,4490,0,0,Mohawk
11638,4491,0,0,Mohawk
11639,4491,0,0,Hot Lipstick
11640,4491,0,0,Blue Eye Shadow
11641,4492,1,0,Police Cap
11642,4492,1,0,Normal Beard
11643,4492,1,0,Pipe
11644,4493,0,0,Stringy Hair
11645,4493,0,0,Goat
11646,4494,0,0,Smile
11647,4494,0,0,Wild Hair
11648,4494,0,0,Shadow Beard
11649,4494,0,0,Nerd Glasses
11650,4495,0,0,Front Beard
11651,4495,0,0,Messy Hair
11652,4496,0,0,Mohawk Thin
11653,4496,0,0,Hot Lipstick
11654,4496,0,0,Earring
11655,4496,0,0,Blue Eye Shadow
11656,4497,0,0,Fedora
11657,4497,0,0,Clown Eyes Green
11658,4498,0,0,Police Cap
11659,4498,0,0,Front Beard
11660,4499,0,0,VR
11661,4499,0,0,Mohawk Dark
11662,4499,0,0,Earring
11663,4500,0,0,Purple Lipstick
11664,4500,0,0,Welding Goggles
11665,4500,0,0,Dark Hair
11666,4501,0,1,Cowboy Hat
11667,4501,0,1,Mustache
11668,4502,1,0,Straight Hair Blonde
11669,4502,1,0,Black Lipstick
11670,4503,0,0,Crazy Hair
11671,4503,0,0,Shadow Beard
11672,4504,0,0,Mohawk
11673,4504,0,0,Green Eye Shadow
11674,4504,0,0,Black Lipstick
11675,4505,0,0,Earring
11676,4505,0,0,Headband
11677,4505,0,0,Rosy Cheeks
11678,4506,0,0,Beanie
11679,4506,0,0,Front Beard
11680,4506,0,0,Earring
11681,4507,0,0,Cap Forward
11682,4507,0,0,Normal Beard Black
11683,4508,0,0,Normal Beard Black
11684,4508,0,0,Big Shades
11685,4508,0,0,Cigarette
11686,4508,0,0,Bandana
11687,4509,0,0,Cap
11688,4509,0,0,Normal Beard Black
11689,4510,0,0,Normal Beard Black
11690,4510,0,0,Mohawk Dark
11691,4510,0,0,Eye Patch
11692,4510,0,0,Earring
11693,4511,0,0,Mustache
11694,4511,0,0,Do-rag
11695,4512,0,0,Hot Lipstick
11696,4512,0,0,Clown Eyes Green
11697,4512,0,0,Bandana
11698,4513,0,0,Beanie
11699,4513,0,0,Luxurious Beard
11700,4513,0,0,Earring
11701,4514,0,0,Hot Lipstick
11702,4514,0,0,Cap
11703,4515,0,0,Clown Eyes Blue
11704,4515,0,0,Clown Hair Green
11705,4516,0,1,Purple Eye Shadow
11706,4516,0,1,Knitted Cap
11707,4517,0,1,Wild White Hair
11708,4517,0,1,Purple Eye Shadow
11709,4518,0,0,Hot Lipstick
11710,4518,0,0,Clown Eyes Green
11711,4518,0,0,Wild Hair
11712,4519,0,0,Bandana
11713,4519,0,0,Goat
11714,4519,0,0,Horned Rim Glasses
11715,4520,0,0,Stringy Hair
11716,4520,0,0,Spots
11717,4521,0,0,Regular Shades
11718,4521,0,0,Knitted Cap
11719,4521,0,0,Shadow Beard
11720,4522,0,0,Top Hat
11721,4522,0,0,Nerd Glasses
11722,4523,1,0,Regular Shades
11723,4523,1,0,Earring
11724,4523,1,0,Messy Hair
11725,4524,0,0,Mohawk Dark
11726,4524,0,0,Classic Shades
11727,4525,0,1,Pipe
11728,4525,0,1,Black Lipstick
11729,4525,0,1,Earring
11730,4525,0,1,Half Shaved
11731,4526,0,0,Clown Nose
11732,4526,0,0,Hoodie
11733,4526,0,0,Normal Beard
11734,4527,0,0,VR
11735,4527,0,0,Bandana
11736,4528,0,0,Frumpy Hair
11737,4528,0,0,Frown
11738,4528,0,0,Front Beard
11739,4529,0,0,Top Hat
11740,4529,0,0,Frown
11741,4529,0,0,Eye Mask
11742,4530,0,0,Mohawk
11743,4530,0,0,Hot Lipstick
11744,4530,0,0,Cigarette
11745,4531,0,0,Purple Hair
11746,4531,0,0,Luxurious Beard
11747,4531,0,0,Small Shades
11748,4532,0,0,Knitted Cap
11749,4532,0,0,Vape
11750,4533,0,0,Police Cap
11751,4533,0,0,Goat
11752,4533,0,0,VR
11753,4534,0,0,Knitted Cap
11754,4534,0,0,Nerd Glasses
11755,4534,0,0,Front Beard
11756,4535,0,0,Pink With Hat
11757,4535,0,0,Clown Eyes Green
11758,4536,0,0,VR
11759,4536,0,0,Dark Hair
11760,4536,0,0,Purple Lipstick
11761,4537,0,0,Hot Lipstick
11762,4537,0,0,Earring
11763,4537,0,0,Cap
11764,4538,0,0,Peak Spike
11765,4538,0,0,Front Beard
11766,4539,0,0,Big Shades
11767,4539,0,0,Bandana
11768,4540,0,0,Peak Spike
11769,4540,0,0,Classic Shades
11770,4541,0,0,Wild Hair
11771,4541,0,0,Eye Patch
11772,4541,0,0,Earring
11773,4542,0,0,Earring
11774,4542,0,0,Clown Hair Green
11775,4543,0,0,Luxurious Beard
11776,4543,0,0,Frumpy Hair
11777,4544,0,0,Crazy Hair
11778,4544,0,0,Normal Beard Black
11779,4545,0,0,Wild White Hair
11780,4545,0,0,Purple Eye Shadow
11781,4545,0,0,Hot Lipstick
11782,4546,0,0,Mole
11783,4546,0,0,Earring
11784,4546,0,0,Stringy Hair
11785,4547,0,0,Bandana
11786,4547,0,0,Hot Lipstick
11787,4547,0,0,Earring
11788,4548,0,0,Hot Lipstick
11789,4548,0,0,Red Mohawk
11790,4549,0,0,Clown Hair Green
11791,4549,0,0,VR
11792,4550,0,0,Headband
11793,4550,0,0,Big Shades
11794,4550,0,0,Earring
11795,4550,0,0,Mustache
11796,4551,0,1,Hoodie
11797,4551,0,1,Goat
11798,4551,0,1,VR
11799,4552,0,0,Headband
11800,4552,0,0,Classic Shades
11801,4552,0,0,Vape
11802,4552,0,0,Earring
11803,4553,0,1,Crazy Hair
11804,4553,0,1,Classic Shades
11805,4553,0,1,Luxurious Beard
11806,4554,0,0,Straight Hair Dark
11807,4554,0,0,Regular Shades
11808,4554,0,0,Mole
11809,4554,0,0,Hot Lipstick
11810,4555,0,0,Muttonchops
11811,4555,0,0,Frumpy Hair
11812,4556,0,0,Clown Eyes Green
11813,4556,0,0,Mohawk
11814,4556,0,0,Frown
11815,4557,0,0,Normal Beard Black
11816,4557,0,0,Headband
11817,4558,0,0,Smile
11818,4558,0,0,Cap Forward
11819,4558,0,0,Normal Beard
11820,4559,0,0,Stringy Hair
11821,4559,0,0,Earring
11822,4560,0,0,Mole
11823,4560,0,0,Cigarette
11824,4560,0,0,Blonde Short
11825,4561,0,0,Fedora
11826,4561,0,0,Cigarette
11827,4562,0,0,Black Lipstick
11828,4562,0,0,VR
11829,4562,0,0,Stringy Hair
11830,4563,0,0,Knitted Cap
11831,4563,0,0,Mole
11832,4564,0,0,Earring
11833,4564,0,0,Stringy Hair
11834,4565,0,0,VR
11835,4565,0,0,Shadow Beard
11836,4565,0,0,Hoodie
11837,4566,0,0,Pink With Hat
11838,4566,0,0,Big Shades
11839,4567,0,1,Bandana
11840,4567,0,1,Buck Teeth
11841,4567,0,1,Big Beard
11842,4568,0,0,Straight Hair Blonde
11843,4568,0,0,Purple Lipstick
11844,4569,0,0,Clown Eyes Blue
11845,4569,0,0,Mohawk
11846,4569,0,0,Shadow Beard
11847,4570,0,0,Wild Hair
11848,4570,0,0,Classic Shades
11849,4571,0,0,Crazy Hair
11850,4571,0,0,Big Shades
11851,4572,1,1,Nerd Glasses
11852,4572,1,1,Purple Hair
11853,4572,1,1,Frown
11854,4572,1,1,Mustache
11855,4573,0,1,Clown Eyes Blue
11856,4573,0,1,Frumpy Hair
11857,4574,0,0,VR
11858,4574,0,0,Crazy Hair
11859,4574,0,0,Shadow Beard
11860,4574,0,0,Frown
11861,4575,0,0,Wild White Hair
11862,4575,0,0,Purple Eye Shadow
11863,4575,0,0,Mole
11864,4575,0,0,Purple Lipstick
11865,4576,0,1,Earring
11866,4576,0,1,3D Glasses
11867,4576,0,1,Bandana
11868,4577,1,0,Luxurious Beard
11869,4577,1,0,Shaved Head
11870,4578,0,0,Cigarette
11871,4578,0,0,VR
11872,4578,0,0,Headband
11873,4579,0,1,Stringy Hair
11874,4580,0,0,Crazy Hair
11875,4580,0,0,Blue Eye Shadow
11876,4580,0,0,Earring
11877,4581,0,0,Big Shades
11878,4581,0,0,Headband
11879,4581,0,0,Buck Teeth
11880,4582,0,0,Luxurious Beard
11881,4582,0,0,Small Shades
11882,4582,0,0,Frumpy Hair
11883,4583,0,1,Mole
11884,4583,0,1,Top Hat
11885,4584,0,0,Straight Hair Dark
11886,4584,0,0,Green Eye Shadow
11887,4584,0,0,Purple Lipstick
11888,4584,0,0,Cigarette
11889,4585,0,0,Clown Eyes Blue
11890,4585,0,0,Wild White Hair
11891,4586,0,0,Big Shades
11892,4586,0,0,Crazy Hair
11893,4587,0,1,Stringy Hair
11894,4587,0,1,Front Beard
11895,4587,0,1,Regular Shades
11896,4588,0,0,VR
11897,4588,0,0,Crazy Hair
11898,4588,0,0,Chinstrap
11899,4589,0,0,Hoodie
11900,4589,0,0,Nerd Glasses
11901,4589,0,0,Muttonchops
11902,4590,0,1,Muttonchops
11903,4590,0,1,Pipe
11904,4590,0,1,Clown Eyes Blue
11905,4590,0,1,Police Cap
11906,4590,0,1,Earring
11907,4591,0,0,Cap
11908,4591,0,0,Shadow Beard
11909,4592,0,0,Mohawk Thin
11910,4592,0,0,Horned Rim Glasses
11911,4592,0,0,Front Beard
11912,4593,0,1,Clown Nose
11913,4593,0,1,Clown Eyes Green
11914,4593,0,1,Mohawk Thin
11915,4594,0,1,Police Cap
11916,4594,0,1,Mustache
11917,4595,0,0,Blonde Bob
11918,4595,0,0,Pipe
11919,4595,0,0,Black Lipstick
11920,4596,0,0,Gold Chain
11921,4596,0,0,Medical Mask
11922,4596,0,0,Clown Nose
11923,4596,0,0,Knitted Cap
11924,4597,0,0,VR
11925,4597,0,0,Frumpy Hair
11926,4597,0,0,Black Lipstick
11927,4598,0,0,Regular Shades
11928,4598,0,0,Hot Lipstick
11929,4598,0,0,Blonde Short
11930,4599,0,1,Wild Hair
11931,4599,0,1,Shadow Beard
11932,4599,0,1,Big Shades
11933,4600,0,0,Big Shades
11934,4600,0,0,Shaved Head
11935,4601,0,1,Normal Beard
11936,4601,0,1,Peak Spike
11937,4601,0,1,Classic Shades
11938,4602,0,0,Nerd Glasses
11939,4602,0,0,Police Cap
11940,4602,0,0,Handlebars
11941,4603,0,1,Cap Forward
11942,4603,0,1,Big Shades
11943,4603,0,1,Earring
11944,4604,0,0,Shadow Beard
11945,4604,0,0,Top Hat
11946,4605,0,0,Clown Nose
11947,4605,0,0,Earring
11948,4605,0,0,Headband
11949,4606,0,0,Half Shaved
11950,4606,0,0,Big Shades
11951,4607,0,1,Clown Hair Green
11952,4607,0,1,Vape
11953,4608,0,0,Hoodie
11954,4608,0,0,Goat
11955,4609,0,0,Headband
11956,4609,0,0,Nerd Glasses
11957,4610,0,0,Earring
11958,4610,0,0,Eye Mask
11959,4610,0,0,Stringy Hair
11960,4611,0,1,Big Shades
11961,4611,0,1,Cowboy Hat
11962,4611,0,1,Medical Mask
11963,4612,0,1,Pilot Helmet
11964,4612,0,1,Purple Lipstick
11965,4612,0,1,Earring
11966,4613,0,0,Regular Shades
11967,4613,0,0,Frumpy Hair
11968,4614,0,0,Nerd Glasses
11969,4614,0,0,Earring
11970,4614,0,0,Do-rag
11971,4615,0,0,Half Shaved
11972,4615,0,0,Regular Shades
11973,4615,0,0,Purple Lipstick
11974,4616,0,1,Cap
11975,4616,0,1,Clown Nose
11976,4616,0,1,Blue Eye Shadow
11977,4617,0,0,Big Shades
11978,4617,0,0,Black Lipstick
11979,4617,0,0,Frumpy Hair
11980,4618,0,0,Classic Shades
11981,4618,0,0,Do-rag
11982,4618,0,0,Earring
11983,4619,0,1,Orange Side
11984,4620,0,0,Cap Forward
11985,4620,0,0,Muttonchops
11986,4620,0,0,Big Shades
11987,4620,0,0,Mole
11988,4621,0,0,Tassle Hat
11989,4621,0,0,Green Eye Shadow
11990,4622,0,0,Regular Shades
11991,4622,0,0,Purple Lipstick
11992,4622,0,0,Messy Hair
11993,4623,0,0,Mohawk
11994,4623,0,0,Goat
11995,4623,0,0,Nerd Glasses
11996,4624,0,0,Black Lipstick
11997,4624,0,0,Cap
11998,4625,0,0,Cap
11999,4625,0,0,Big Shades
12000,4625,0,0,Hot Lipstick
12001,4625,0,0,Earring
12002,4626,0,1,Regular Shades
12003,4626,0,1,Messy Hair
12004,4627,0,1,Welding Goggles
12005,4627,0,1,Clown Hair Green
12006,4628,0,0,Muttonchops
12007,4628,0,0,Peak Spike
12008,4628,0,0,VR
12009,4629,0,0,Knitted Cap
12010,4629,0,0,Big Beard
12011,4630,0,0,Black Lipstick
12012,4630,0,0,VR
12013,4630,0,0,Mohawk
12014,4631,0,0,Purple Hair
12015,4631,0,0,Mustache
12016,4632,0,0,Vampire Hair
12017,4632,0,0,Frown
12018,4632,0,0,Chinstrap
12019,4632,0,0,Earring
12020,4633,0,0,Stringy Hair
12021,4633,0,0,Big Beard
12022,4634,0,0,Vape
12023,4634,0,0,Crazy Hair
12024,4635,0,1,Eye Patch
12025,4635,0,1,Earring
12026,4635,0,1,Cap Forward
12027,4635,0,1,Normal Beard
12028,4636,0,0,Frumpy Hair
12029,4636,0,0,Regular Shades
12030,4637,0,0,Black Lipstick
12031,4637,0,0,Cigarette
12032,4637,0,0,Red Mohawk
12033,4637,0,0,Silver Chain
12034,4638,0,0,Welding Goggles
12035,4638,0,0,Black Lipstick
12036,4638,0,0,Messy Hair
12037,4639,0,0,Wild White Hair
12038,4639,0,0,Silver Chain
12039,4640,1,0,Top Hat
12040,4640,1,0,Frown
12041,4640,1,0,Nerd Glasses
12042,4641,1,0,Cigarette
12043,4641,1,0,Wild Blonde
12044,4641,1,0,Purple Eye Shadow
12045,4642,0,0,Fedora
12046,4642,0,0,Muttonchops
12047,4642,0,0,Horned Rim Glasses
12048,4642,0,0,Mole
12049,4643,0,0,Hot Lipstick
12050,4643,0,0,Green Eye Shadow
12051,4643,0,0,Mohawk
12052,4644,0,0,Bandana
12053,4644,0,0,Big Beard
12054,4644,0,0,Gold Chain
12055,4645,0,0,Frumpy Hair
12056,4645,0,0,Classic Shades
12057,4646,0,0,Small Shades
12058,4646,0,0,Earring
12059,4646,0,0,Police Cap
12060,4647,0,0,Top Hat
12061,4647,0,0,Front Beard Dark
12062,4647,0,0,Mole
12063,4647,0,0,Earring
12064,4648,0,0,Muttonchops
12065,4648,0,0,Shaved Head
12066,4649,0,0,Normal Beard
12067,4649,0,0,Shaved Head
12068,4649,0,0,Earring
12069,4650,0,0,Earring
12070,4650,0,0,Front Beard
12071,4650,0,0,Mohawk Thin
12072,4651,0,0,Mohawk Thin
12073,4651,0,0,Shadow Beard
12074,4651,0,0,Smile
12075,4652,0,0,Purple Lipstick
12076,4652,0,0,Clown Eyes Blue
12077,4652,0,0,Mohawk Thin
12078,4653,0,0,Spots
12079,4653,0,0,Hoodie
12080,4653,0,0,Horned Rim Glasses
12081,4653,0,0,Cigarette
12082,4654,0,1,Purple Lipstick
12083,4654,0,1,Eye Patch
12084,4654,0,1,Pigtails
12085,4655,0,0,Normal Beard
12086,4655,0,0,Earring
12087,4655,0,0,Pipe
12088,4655,0,0,Wild Hair
12089,4656,0,0,Classic Shades
12090,4656,0,0,Blonde Short
12091,4657,0,0,Shaved Head
12092,4657,0,0,Eye Patch
12093,4657,0,0,Cigarette
12094,4658,0,0,Mole
12095,4658,0,0,Earring
12096,4658,0,0,Goat
12097,4659,0,0,3D Glasses
12098,4659,0,0,Wild Hair
12099,4660,0,0,Eye Patch
12100,4660,0,0,Earring
12101,4660,0,0,Vampire Hair
12102,4660,0,0,Front Beard Dark
12103,4661,0,1,Cap Forward
12104,4661,0,1,Eye Mask
12105,4662,0,0,Muttonchops
12106,4662,0,0,Cap
12107,4662,0,0,Classic Shades
12108,4662,0,0,Cigarette
12109,4663,0,0,Horned Rim Glasses
12110,4663,0,0,Mohawk Thin
12111,4664,0,0,Mohawk Thin
12112,4664,0,0,Mole
12113,4664,0,0,Purple Lipstick
12114,4665,0,0,Fedora
12115,4665,0,0,Normal Beard
12116,4666,1,0,Straight Hair Dark
12117,4666,1,0,Green Eye Shadow
12118,4666,1,0,Black Lipstick
12119,4667,0,0,Cigarette
12120,4667,0,0,Frown
12121,4667,0,0,Normal Beard Black
12122,4667,0,0,Bandana
12123,4668,0,0,Clown Eyes Green
12124,4668,0,0,Mole
12125,4668,0,0,Earring
12126,4668,0,0,Hoodie
12127,4669,0,0,Frown
12128,4669,0,0,Small Shades
12129,4669,0,0,Wild Hair
12130,4669,0,0,Mole
12131,4669,0,0,Earring
12132,4670,0,0,Normal Beard Black
12133,4670,0,0,Do-rag
12134,4670,0,0,Clown Eyes Blue
12135,4671,0,0,Crazy Hair
12136,4671,0,0,Clown Nose
12137,4672,0,0,Horned Rim Glasses
12138,4672,0,0,Earring
12139,4672,0,0,Mohawk
12140,4673,0,0,Nerd Glasses
12141,4673,0,0,Black Lipstick
12142,4674,0,0,Black Lipstick
12143,4674,0,0,Pigtails
12144,4674,0,0,Clown Eyes Blue
12145,4675,0,0,VR
12146,4675,0,0,Bandana
12147,4676,1,0,Rosy Cheeks
12148,4676,1,0,Blonde Bob
12149,4677,1,0,Welding Goggles
12150,4677,1,0,Dark Hair
12151,4677,1,0,Earring
12152,4678,0,0,Horned Rim Glasses
12153,4678,0,0,Mole
12154,4678,0,0,Earring
12155,4678,0,0,Cap Forward
12156,4678,0,0,Mustache
12157,4679,0,0,Do-rag
12158,4679,0,0,Pipe
12159,4680,0,1,Shadow Beard
12160,4680,0,1,Mole
12161,4680,0,1,Hoodie
12162,4680,0,1,Eye Mask
12163,4681,0,1,Medical Mask
12164,4681,0,1,Crazy Hair
12165,4682,0,0,Messy Hair
12166,4682,0,0,Nerd Glasses
12167,4682,0,0,Earring
12168,4683,0,0,Earring
12169,4683,0,0,Hoodie
12170,4683,0,0,Handlebars
12171,4683,0,0,VR
12172,4684,0,1,Shadow Beard
12173,4684,0,1,Cigarette
12174,4684,0,1,Earring
12175,4684,0,1,Do-rag
12176,4685,0,0,Police Cap
12177,4685,0,0,Mustache
12178,4686,0,1,Buck Teeth
12179,4686,0,1,Fedora
12180,4686,0,1,Cigarette
12181,4687,0,1,Clown Eyes Blue
12182,4687,0,1,Vape
12183,4688,0,0,Do-rag
12184,4688,0,0,Cigarette
12185,4688,0,0,Earring
12186,4689,0,0,Cigarette
12187,4689,0,0,Normal Beard
12188,4690,0,0,Cap Forward
12189,4690,0,0,Earring
12190,4690,0,0,Clown Eyes Blue
12191,4691,0,0,Frumpy Hair
12192,4691,0,0,Eye Patch
12193,4691,0,0,Mole
12194,4692,0,0,Pipe
12195,4692,0,0,Mohawk
12196,4693,0,0,Wild Hair
12197,4693,0,0,Eye Patch
12198,4694,0,1,Smile
12199,4694,0,1,Do-rag
12200,4695,0,0,Normal Beard
12201,4695,0,0,Crazy Hair
12202,4696,0,0,Cap
12203,4696,0,0,Big Shades
12204,4696,0,0,Earring
12205,4697,0,0,Smile
12206,4697,0,0,Luxurious Beard
12207,4697,0,0,Headband
12208,4698,0,0,Headband
12209,4698,0,0,Cigarette
12210,4698,0,0,Big Beard
12211,4699,0,0,Peak Spike
12212,4699,0,0,Eye Patch
12213,4700,0,0,Messy Hair
12214,4700,0,0,Purple Lipstick
12215,4700,0,0,Cigarette
12216,4701,0,0,Cigarette
12217,4701,0,0,Clown Eyes Green
12218,4701,0,0,Crazy Hair
12219,4702,0,0,Tassle Hat
12220,4702,0,0,Eye Mask
12221,4702,0,0,Purple Lipstick
12222,4702,0,0,Earring
12223,4703,0,0,Horned Rim Glasses
12224,4703,0,0,Earring
12225,4703,0,0,Knitted Cap
12226,4704,0,0,Clown Eyes Green
12227,4704,0,0,Headband
12228,4705,0,0,Small Shades
12229,4705,0,0,Mohawk Thin
12230,4706,0,0,Earring
12231,4706,0,0,Cap Forward
12232,4706,0,0,Chinstrap
12233,4706,0,0,Eye Mask
12234,4707,1,0,Police Cap
12235,4707,1,0,Smile
12236,4707,1,0,Nerd Glasses
12237,4708,0,0,Earring
12238,4708,0,0,Eye Patch
12239,4708,0,0,Police Cap
12240,4709,0,0,Shadow Beard
12241,4710,0,0,Regular Shades
12242,4710,0,0,Black Lipstick
12243,4710,0,0,Blonde Short
12244,4711,1,0,Straight Hair Dark
12245,4711,1,0,Eye Patch
12246,4711,1,0,Hot Lipstick
12247,4712,0,0,Cigarette
12248,4712,0,0,Earring
12249,4712,0,0,Wild Blonde
12250,4713,0,0,Hoodie
12251,4713,0,0,Normal Beard Black
12252,4713,0,0,Horned Rim Glasses
12253,4714,0,0,Earring
12254,4714,0,0,Luxurious Beard
12255,4714,0,0,Peak Spike
12256,4715,0,0,Knitted Cap
12257,4715,0,0,Frown
12258,4716,0,0,Tassle Hat
12259,4716,0,0,Eye Mask
12260,4716,0,0,Black Lipstick
12261,4716,0,0,Mole
12262,4716,0,0,Earring
12263,4717,0,0,Nerd Glasses
12264,4717,0,0,Cigarette
12265,4717,0,0,Shaved Head
12266,4718,0,0,Medical Mask
12267,4718,0,0,Shaved Head
12268,4719,0,0,Straight Hair Blonde
12269,4719,0,0,Purple Lipstick
12270,4719,0,0,Pipe
12271,4720,1,0,Shaved Head
12272,4720,1,0,Mole
12273,4721,0,0,Hot Lipstick
12274,4721,0,0,Cigarette
12275,4721,0,0,Stringy Hair
12276,4722,0,1,Hot Lipstick
12277,4722,0,1,Straight Hair
12278,4723,0,0,Medical Mask
12279,4723,0,0,Normal Beard Black
12280,4723,0,0,Shaved Head
12281,4723,0,0,Classic Shades
12282,4724,0,1,Spots
12283,4724,0,1,Hoodie
12284,4724,0,1,Earring
12285,4725,0,0,Earring
12286,4725,0,0,Big Beard
12287,4725,0,0,Shaved Head
12288,4726,0,0,Straight Hair Dark
12289,4726,0,0,Silver Chain
12290,4727,0,0,Bandana
12291,4727,0,0,Big Shades
12292,4728,0,0,Earring
12293,4728,0,0,Eye Mask
12294,4728,0,0,Do-rag
12295,4729,0,0,Regular Shades
12296,4730,0,1,Cigarette
12297,4730,0,1,Big Beard
12298,4730,0,1,Frown
12299,4730,0,1,Mohawk
12300,4731,0,0,Small Shades
12301,4731,0,0,Earring
12302,4731,0,0,Normal Beard
12303,4731,0,0,Shaved Head
12304,4732,0,0,Cap
12305,4732,0,0,Horned Rim Glasses
12306,4733,0,0,Shaved Head
12307,4733,0,0,Small Shades
12308,4734,0,0,Mohawk Dark
12309,4734,0,0,Mole
12310,4734,0,0,Eye Mask
12311,4735,0,1,Smile
12312,4735,0,1,Peak Spike
12313,4735,0,1,Mole
12314,4736,0,0,Frown
12315,4736,0,0,Eye Patch
12316,4737,0,0,Horned Rim Glasses
12317,4737,0,0,Earring
12318,4737,0,0,Do-rag
12319,4738,0,0,Half Shaved
12320,4738,0,0,Green Eye Shadow
12321,4738,0,0,Mole
12322,4739,1,1,Mohawk Dark
12323,4739,1,1,Chinstrap
12324,4740,0,0,Wild White Hair
12325,4740,0,0,Green Eye Shadow
12326,4741,0,0,Muttonchops
12327,4741,0,0,Pipe
12328,4741,0,0,Clown Eyes Blue
12329,4742,0,0,Messy Hair
12330,4742,0,0,Hot Lipstick
12331,4742,0,0,Green Eye Shadow
12332,4743,0,0,Vape
12333,4743,0,0,VR
12334,4743,0,0,Bandana
12335,4744,0,0,Mohawk Thin
12336,4744,0,0,Classic Shades
12337,4744,0,0,Mustache
12338,4745,0,0,Clown Nose
12339,4745,0,0,Eye Mask
12340,4745,0,0,Mohawk Thin
12341,4745,0,0,Shadow Beard
12342,4746,0,0,Bandana
12343,4746,0,0,Shadow Beard
12344,4746,0,0,Smile
12345,4746,0,0,3D Glasses
12346,4747,0,0,Clown Eyes Blue
12347,4747,0,0,Headband
12348,4748,0,0,Purple Hair
12349,4748,0,0,Clown Nose
12350,4749,0,1,Frown
12351,4749,0,1,Do-rag
12352,4749,0,1,Small Shades
12353,4750,0,0,Cowboy Hat
12354,4750,0,0,Front Beard
12355,4750,0,0,Nerd Glasses
12356,4751,0,0,Cigarette
12357,4751,0,0,Messy Hair
12358,4751,0,0,Eye Patch
12359,4752,0,0,Horned Rim Glasses
12360,4752,0,0,Purple Lipstick
12361,4752,0,0,Tiara
12362,4753,0,0,Knitted Cap
12363,4753,0,0,Big Shades
12364,4753,0,0,Cigarette
12365,4754,0,1,Vampire Hair
12366,4754,0,1,Chinstrap
12367,4755,0,0,Normal Beard
12368,4755,0,0,Earring
12369,4755,0,0,Messy Hair
12370,4756,0,0,Clown Eyes Blue
12371,4756,0,0,Straight Hair Dark
12372,4756,0,0,Hot Lipstick
12373,4757,0,0,Mole
12374,4757,0,0,Pipe
12375,4757,0,0,Hoodie
12376,4758,0,0,Normal Beard
12377,4758,0,0,Earring
12378,4758,0,0,Mohawk Dark
12379,4759,1,0,Purple Hair
12380,4759,1,0,Handlebars
12381,4759,1,0,Big Shades
12382,4760,0,0,Regular Shades
12383,4760,0,0,Hoodie
12384,4760,0,0,Normal Beard
12385,4761,0,0,Straight Hair Blonde
12386,4761,0,0,Horned Rim Glasses
12387,4761,0,0,Black Lipstick
12388,4762,0,0,Regular Shades
12389,4762,0,0,Cigarette
12390,4762,0,0,Mohawk
12391,4763,0,0,Messy Hair
12392,4763,0,0,Big Shades
12393,4763,0,0,Black Lipstick
12394,4763,0,0,Earring
12395,4764,0,0,Cigarette
12396,4764,0,0,Earring
12397,4764,0,0,Peak Spike
12398,4765,0,0,Pipe
12399,4765,0,0,Shadow Beard
12400,4765,0,0,Vampire Hair
12401,4766,0,0,Front Beard
12402,4766,0,0,Nerd Glasses
12403,4766,0,0,Earring
12404,4766,0,0,Messy Hair
12405,4767,0,0,Clown Eyes Green
12406,4767,0,0,Tassle Hat
12407,4767,0,0,Purple Lipstick
12408,4767,0,0,Earring
12409,4768,0,0,Mole
12410,4768,0,0,Hot Lipstick
12411,4768,0,0,Mohawk Thin
12412,4769,0,0,Pink With Hat
12413,4769,0,0,Vape
12414,4770,0,0,Hoodie
12415,4770,0,0,Mole
12416,4770,0,0,Shadow Beard
12417,4771,0,0,Messy Hair
12418,4771,0,0,Goat
12419,4772,0,0,Straight Hair
12420,4772,0,0,Big Shades
12421,4772,0,0,Hot Lipstick
12422,4773,1,0,Classic Shades
12423,4773,1,0,Police Cap
